Age,MonthlyIncome,MonthlyProfit,LoanAmount,TenureMonths,MonthlyInstallment,InterestRate,DebtToIncome,InstallmentToProfit,LoanType,RepaymentStructure,Sector,Willingness,ExchangeRate,EconomicPhase,Inflation,Default,CompositeCreditScore
23,4467.805140709748,3010.5785975773724,31172.77513265011,31,1005.5733913758099,11.138557822479145,0.22507100459982599,0.3340133329138126,Unsecured,Interest Only,Trade,0.27822147794923524,11.073050968022082,Recession,9.165184561386246,1,0.128
40,2179.8818518438525,1764.7274127368607,23317.18388083826,13,1793.6295292952507,21.71430381269635,0.8228104324911507,1.016377666233204,Unsecured,Equal Installment,Agriculture,0.05235015124256764,12.618603349576548,Recession,6.0,0,0.154
56,2388.17090700003,1769.083863976806,26009.046782446807,11,2364.458798404255,18.63924088981429,0.9900710168915164,1.3365442116967128,Unsecured,Interest Only,Manufacturing,0.0621503949558326,13.181846656990325,Recession,9.676469927618719,0,0.205
39,500.0,428.50465799096924,24992.571320955805,21,1190.1224438550385,9.141591746997502,2.380244887710077,2.7773850800943225,Secured,Interest Only,Manufacturing,0.11391237660606987,12.028344031297928,Growth,7.590874499888428,0,0.283
46,4103.793012177196,2779.712427987932,10845.908548866335,29,373.99684651263226,13.468899271286714,0.09113443231733921,0.13454515753032276,Secured,Equal Installment,SME,0.10229515449266618,13.700046677525698,Recovery,11.694944214832768,0,0.109
23,3376.634356164161,2508.284989590469,20458.32283562413,53,386.0060912381911,10.83899893203678,0.1143168168426421,0.15389243759785637,Unsecured,Interest Only,Salaried,0.7352244450116939,11.91104666212024,Growth,9.031895725278035,0,0.102
39,981.815609840125,738.8388490143377,28593.977871557283,44,649.8631334444837,17.659821830942864,0.6618993698320856,0.8795735826715747,Unsecured,Equal Installment,SME,0.3847735905736189,13.03075320688243,Recovery,14.334894422423154,0,0.134
40,889.6812000070231,655.4093365640883,32209.490538893293,35,920.2711582540941,11.047346609318364,1.034383055690993,1.404116644231092,Secured,Bullet,Manufacturing,0.23154854976608477,12.726013498793964,Recession,15.811598201803598,0,0.163
52,1952.8432471547872,1525.2750711745696,14234.882625344402,50,284.69765250688806,8.515522091775281,0.1457862288341273,0.18665331774395996,Secured,Equal Installment,Agriculture,0.23786919937584425,13.739025757780103,Recession,13.038144119035719,0,0.067
27,3952.3895303764243,2351.5665870144308,24230.650414504158,18,1346.147245250231,13.697096893051647,0.3405907324934201,0.572447003067564,Unsecured,Equal Installment,Manufacturing,0.2040041905022354,12.98287698688653,Recovery,6.34692145405004,0,0.132
61,2639.567414293646,1860.75119973653,21206.961706220274,10,2120.6961706220272,19.677576294785034,0.8034256519224118,1.1396989403646784,Unsecured,Interest Only,Trade,0.41915853582091644,12.764209959904887,Recovery,15.51558799663712,0,0.171
53,2034.2557000076101,1101.935809681825,19057.007483347235,30,635.2335827782412,14.229935104629787,0.3122683066715088,0.5764705867591867,Secured,Bullet,Manufacturing,0.18797968822767502,12.036561711719285,Growth,15.727161351121294,0,0.08
60,1792.660928299805,1172.0498375729185,22848.02103380021,25,913.9208413520084,16.593775453426726,0.509812439666875,0.7797627814569356,Secured,Equal Installment,Manufacturing,0.24432428860511557,13.041722817511921,Recovery,11.056371533923823,0,0.115
59,1738.9056506061756,1208.6556337991144,21743.9792853291,59,368.542021785239,16.748924390188165,0.21193905584053208,0.3049189624234133,Unsecured,Bullet,Trade,0.3970802845779711,12.68775099836927,Recession,14.968778481006595,0,0.088
38,679.5860386709278,517.0900196832986,24331.260550980707,23,1057.8808935209004,8.950897629035701,1.5566548359201244,2.0458350640161633,Secured,Bullet,Salaried,0.22078531761749004,11.95536369252639,Growth,9.344974585859966,0,0.189
60,1551.1250020243506,1365.3194933589687,31533.734087600416,52,606.4179632230849,11.402503491381385,0.3909536384441342,0.4441582839567984,Secured,Interest Only,Manufacturing,0.07705042322834559,13.19138922930212,Recovery,6.0,1,0.096
21,1715.3063043873992,1269.7733766686636,26273.020726917603,23,1142.3052489964175,15.025856748790389,0.6659482601297719,0.899613482205252,Unsecured,Equal Installment,SME,0.5512016763768751,13.436765608067319,Recovery,8.719146684135218,0,0.141
31,3819.1478837485756,3045.5319944078974,22484.730070981623,7,3212.1042958545177,12.770580065378446,0.8410526100659313,1.0546939916416818,Unsecured,Interest Only,Manufacturing,0.3046329519476903,12.593911333531821,Growth,16.18790259813427,1,0.204
48,2801.132336224062,1967.8134601059298,34917.00045458463,15,2327.800030305642,21.81781820157663,0.8310210839390495,1.1829373451792191,Unsecured,Equal Installment,SME,0.38810956978868133,14.117883077276508,Recovery,6.526760229165579,0,0.213
45,2009.298188379047,1514.2907267848486,28879.436767042687,50,577.5887353408538,10.08671041967644,0.28745794859189594,0.3814252607669293,Secured,Bullet,Trade,0.38279389831293276,13.31676917132339,Recession,10.998563845794484,0,0.09
43,5771.667306487424,3049.592514378112,19260.812491173212,55,350.19659074860385,11.362959587068598,0.060675117284563276,0.11483389636402544,Unsecured,Equal Installment,Manufacturing,0.42720346022185285,11.459375335769634,Growth,11.102431680020636,0,0.147
51,2203.3237037440013,1325.8646519127005,10263.03678117676,52,197.3660919457069,16.162177037918983,0.08957653004428368,0.1488584009393307,Secured,Equal Installment,Trade,0.12433201768324816,14.60487279389642,Recovery,9.461077268096565,0,0.055
50,4400.523497260363,2837.1989643124043,12097.354552636276,17,711.6090913315456,12.488426648866842,0.16171009921309876,0.25081395428466335,Unsecured,Bullet,Trade,0.0932996632793853,13.920385517656044,Recession,9.669435200488655,1,0.108
62,4945.330269345259,3407.3194109039123,27465.85958652507,52,528.1896074331745,5.0,0.106805729580343,0.15501617070090107,Unsecured,Bullet,Salaried,0.5549327567438236,14.202197453513838,Recovery,11.216747402708608,1,0.148
55,1116.0475948111884,578.4022664552276,14957.500165976151,18,830.9722314431195,22.73872491765527,0.7445670196383537,1.4366683528676016,Secured,Equal Installment,Manufacturing,0.32212773081969487,13.480603548235324,Growth,9.313512974195818,1,0.147
27,3088.7555568882817,1717.3778622105715,11935.556183104414,55,217.01011242008025,10.702778455094052,0.07025810505985902,0.12636130766280493,Secured,Interest Only,SME,0.006476030053495402,10.194727431367575,Recovery,6.733824508496207,0,0.065
36,2378.959618910131,1452.8918335238961,13935.317386502404,52,267.9868728173539,17.243570890727224,0.11264876910358247,0.18445067047239774,Unsecured,Equal Installment,SME,0.32390163923628956,14.311142309508192,Recovery,11.645095828830367,0,0.092
46,2281.290724128797,2027.1847684405814,14500.9255032744,16,906.30784395465,9.986435315103382,0.3972785381401839,0.44707707854959383,Unsecured,Bullet,Manufacturing,0.10705277787370084,13.07294521998398,Recovery,14.220099747334917,0,0.087
22,3666.4521801682895,2319.173272718232,26805.18134225801,24,1116.8825559274171,11.54786037166804,0.3046221527089854,0.4815865071687176,Secured,Interest Only,Salaried,0.17379161789223949,13.423863018196954,Recession,13.608717555960263,0,0.119
21,2252.5554042920594,1560.6073783624436,18746.06339374179,40,468.6515848435448,8.508267989275048,0.208053299799227,0.3003007619605799,Unsecured,Bullet,Salaried,0.28335918004310423,13.648460857328397,Recession,8.570793597830566,0,0.073
32,2404.837144408235,1391.0517976148308,9021.003197604754,44,205.02279994556258,12.03522639894768,0.08525433849950498,0.14738689119780102,Secured,Bullet,Salaried,0.18379395584475328,15.323532535173475,Recovery,7.246316253866973,1,0.046
25,2798.2621252496474,2082.780158524268,20248.359182098855,58,349.1096410706699,12.422872730205803,0.12475944905966378,0.1676171340704666,Secured,Interest Only,SME,0.5524445878734532,12.344531578640673,Recovery,10.147436353535664,1,0.102
57,2551.920877948117,1562.4729820799887,21778.129059585935,31,702.5202922447075,14.469737290620412,0.2752907812759352,0.4496207616399878,Unsecured,Bullet,Trade,0.08485274740503805,12.37551641171266,Growth,15.703374529386991,0,0.078
52,1591.7157515854497,927.6472148174172,16165.305108473187,51,316.9667668328076,13.509724630494203,0.19913528311640355,0.34168891122601397,Secured,Bullet,Salaried,0.37309638445250687,11.97875857394852,Recovery,12.936794236878637,0,0.056
29,3955.0878058169687,2794.779944342689,29247.080673541597,19,1539.3200354495577,9.233920692144688,0.38919996496300124,0.5507839851811998,Secured,Bullet,SME,0.27018494321410325,11.71606893832586,Growth,13.1118940303827,0,0.139
61,4258.23712620912,2138.496562462302,16632.488914461723,59,281.90659177053766,12.904400686624292,0.06620265227491076,0.13182466444834756,Secured,Bullet,SME,0.10732848282315356,11.738162519698365,Recession,13.669570855356483,0,0.122
55,3412.342307442261,1716.6320748629585,28866.701493097204,50,577.334029861944,20.788042667099226,0.16918995160678585,0.336317862351508,Unsecured,Bullet,Trade,0.44611022360912533,10.777882304475497,Recovery,12.262299687555759,0,0.104
39,2548.136818773281,1497.3553287135442,24774.26223739981,49,505.59718851836345,20.31356218164725,0.19841838350021057,0.3376601257049309,Secured,Bullet,Manufacturing,0.31263942862961386,13.511986972710972,Growth,11.361825642840737,1,0.095
36,2153.7471164042627,1108.508969640763,27412.844064355257,29,945.2704849777675,16.82274811565876,0.43889576347102505,0.8527404927396333,Unsecured,Bullet,Manufacturing,0.07413978050904986,15.385367877714502,Recession,12.986920689943904,0,0.129
23,2155.6559244882646,1170.9745049997873,11211.59327354884,46,243.73028855540957,17.652396986960692,0.11306548776482925,0.20814312140421354,Unsecured,Bullet,Salaried,0.37523231496504034,15.461889186184264,Growth,9.36150168734594,0,0.059
40,5828.85163803925,3704.4931994057156,20786.48153790482,6,3464.4135896508033,23.243291204541386,0.5943561107374808,0.9351923200200701,Unsecured,Bullet,Salaried,0.18307929039433812,11.9771582511496,Recession,6.756610965901038,0,0.229
44,4125.405961879973,3387.0996799232066,19577.375963401846,56,349.59599934646155,17.28499063835399,0.0847422053918661,0.1032139684044928,Secured,Equal Installment,Trade,0.5372939560911973,12.673414746832915,Recovery,13.168990803872969,0,0.127
53,1991.867905699994,1451.71208614061,8623.947800739736,48,179.66557918207783,17.576759442150202,0.09019954519470944,0.12376116510796603,Secured,Equal Installment,Salaried,0.40832378767989214,14.480010616540955,Growth,14.713214317247676,1,0.065
44,3197.6373929245688,2254.5488927278216,28840.485838423276,27,1068.166142163825,8.741667895545831,0.3340485523866348,0.47378264698949624,Unsecured,Bullet,Trade,0.30150941761351546,13.51881635704934,Recovery,7.645304181931905,0,0.106
31,2564.957969880765,1583.593583403822,13460.792824741202,28,480.74260088361433,10.549477755047445,0.18742708712141673,0.30357700733435167,Unsecured,Equal Installment,SME,0.26877666367357206,13.161418805913538,Growth,13.4657644472477,1,0.082
28,3700.5604513875487,3229.4846115203063,15123.457369312138,59,256.32978592054474,14.869238731995187,0.06926782828920745,0.07937173163982825,Secured,Interest Only,Salaried,0.54342060898865,12.691918505388918,Recession,16.04229714016457,0,0.124
56,3652.1989233472104,2406.090624137253,11893.473315218194,24,495.56138813409143,11.770231099703011,0.1356884985004906,0.20596123153581708,Unsecured,Equal Installment,SME,0.22075028966638235,14.413961733931853,Growth,10.993261394728638,0,0.112
58,4300.331584686565,2299.976902683122,25609.490608562985,23,1113.4561134157818,11.008178851907314,0.25892331590912365,0.484116215304962,Unsecured,Bullet,Agriculture,0.0364518523866052,11.712338849552241,Growth,8.545993445774762,0,0.108
60,1979.3322496053654,1478.21798700412,7792.562249819233,17,458.386014695249,11.470163807071005,0.2315861901338903,0.3100936524417839,Secured,Bullet,Trade,0.300411123422785,13.57705007853516,Recovery,11.369056020580267,0,0.046
40,3125.6823583657565,1705.170242460683,24942.998403716545,33,755.8484364762589,9.30571743127549,0.24181869742882306,0.44326860606335433,Unsecured,Equal Installment,Agriculture,0.3569831083139295,13.413920611027134,Recovery,9.348398095397895,0,0.095
55,901.7436180509685,575.3929153554539,28356.111889947686,33,859.2761178772026,11.834462055671793,0.9529051281055304,1.4933727804875343,Secured,Bullet,Salaried,0.17224087301411908,13.05204634802002,Recovery,9.149809670130795,0,0.144
45,1491.1916394853865,1048.2551960591204,24297.427421006083,38,639.405984763318,16.357742219243594,0.42878860626121695,0.6099716816736449,Secured,Interest Only,SME,0.20795118226096937,13.945275588920303,Recession,12.299552201814627,0,0.116
55,4060.9210038710153,3450.519946955979,25701.02787077143,24,1070.876161282143,22.18529570593874,0.26370278078823634,0.3103521143898505,Unsecured,Interest Only,Salaried,0.27088766991001095,13.040484753919362,Recovery,6.188811574910314,0,0.145
45,1859.1794503136075,1296.6263891331648,26076.371756624343,33,790.193083534071,18.187928730854477,0.42502249226172373,0.6094223364236322,Secured,Bullet,Agriculture,0.04194774751904856,12.358566892075062,Growth,6.6682132325233185,1,0.077
49,1990.909442342574,1554.708164475401,12404.605386193887,57,217.62465589813837,17.544621940157743,0.10930916859888593,0.13997781761927686,Secured,Interest Only,Salaried,0.48193529361030685,13.11101357077857,Recession,11.057872641121829,1,0.082
38,2990.066310539941,2682.4684284011214,31477.87983731475,54,582.9237006910139,8.505866462406377,0.19495343586067515,0.21730869020459045,Secured,Interest Only,Manufacturing,0.26960042286556285,11.089475596434607,Recovery,10.933074383262706,0,0.105
38,3833.7132370158474,2118.493250298506,16319.38996693201,42,388.5569039745717,15.477186820088068,0.10135262601879513,0.183411915010738,Unsecured,Equal Installment,Agriculture,0.6208246543019971,13.73525767743588,Growth,12.030663731119807,1,0.102
22,1727.0078449990845,1053.289322435853,19468.899059280226,31,628.0290019122654,14.732160386811442,0.3636515049603601,0.5962549781287785,Unsecured,Interest Only,Salaried,0.4688335591908051,14.04187510419949,Growth,16.625676165450166,0,0.084
55,500.0,328.91521511952925,17338.901453192328,40,433.4725363298082,16.162964387804713,0.8669450726596164,1.317885328510213,Unsecured,Equal Installment,SME,0.2541619893693439,12.212062562264613,Recession,11.313542108227463,0,0.159
36,1955.732109427786,1307.859220085825,23932.336967018473,39,613.6496658209865,13.557250122090164,0.31376979641681596,0.46920162078355593,Secured,Bullet,Salaried,0.13877425576752234,11.926586534058071,Growth,12.794516451004384,0,0.067
61,4446.753693543405,2954.4606405962013,15695.702054900623,40,392.3925513725156,21.648306964058673,0.08824247494127267,0.1328135992000665,Secured,Equal Installment,SME,0.34278507490600635,12.256298011994703,Recovery,8.073401193156105,1,0.139
56,3411.7620612202486,2944.5021445575353,20535.325793898948,45,456.3405731977544,15.211102065191291,0.13375509927399215,0.1549805538573747,Unsecured,Bullet,Manufacturing,0.45820602434306884,12.924372427144132,Growth,13.303812990549611,0,0.122
53,4588.649764544656,3604.9031726363437,10117.24946283196,21,481.77378394437903,15.60089341974749,0.10499249423369027,0.13364402894406938,Unsecured,Bullet,Salaried,0.10640682124217354,13.259063149642717,Recovery,9.420827404667968,0,0.11
24,1641.820629440765,1220.1388432158715,29317.321668012573,43,681.7981783258738,7.150239100612598,0.41526958919873425,0.5587873725328548,Secured,Bullet,Manufacturing,0.10093206898383483,14.938590332668097,Recovery,11.21426249774328,0,0.084
53,1032.7244788031323,644.1609509258661,25365.927567601626,18,1409.2181982000902,14.573297272222716,1.3645635666865301,2.1876802624787968,Unsecured,Bullet,Agriculture,0.49698915383818526,14.786909219333385,Recession,10.673454124792515,0,0.231
34,3555.0582631770485,2948.9782566092076,17661.921904785842,28,630.7829251709229,19.597037400122538,0.1774325140334581,0.21389880503771816,Unsecured,Bullet,SME,0.35005452197862574,13.99785119808704,Growth,14.098922704742094,0,0.125
41,3288.0272852220555,2900.1196509313386,16246.807759793517,59,275.3696230473478,17.222302432564142,0.083749190368641,0.09495112484718213,Unsecured,Equal Installment,Agriculture,0.30719488333279055,13.145512794819021,Recession,7.070070336875002,0,0.116
40,3366.66518445271,2789.2124591840384,25157.025970541574,27,931.7417026126509,6.377636241027567,0.2767550830167022,0.3340518932305445,Unsecured,Bullet,SME,0.22967342138208813,11.88769109668047,Recession,6.0,0,0.127
28,4119.595971180682,2062.377026006847,14341.652954912304,21,682.935854995824,13.201299707415103,0.16577738685381171,0.3311401583628564,Unsecured,Interest Only,Manufacturing,0.4628837200078556,15.015564680105514,Recession,10.359701908736227,1,0.123
27,3506.021908694712,2645.5058129818995,21002.92252612135,33,636.452197761253,21.927597869452015,0.18153115249590768,0.24057864270722268,Secured,Interest Only,Trade,0.15731488468909344,12.70282944318123,Recovery,12.405593770715372,1,0.093
23,3486.7411117684546,1814.688890580281,29291.19029945125,53,552.6639679141745,14.397437118873903,0.15850444589901502,0.30455025695200555,Unsecured,Bullet,Salaried,0.1532323238045852,13.337648960722301,Recovery,11.4568081274225,1,0.095
37,3858.008416561369,2326.5445379664757,13509.94304690246,40,337.74857617256146,16.289663930844508,0.08754480024530266,0.14517176467542364,Unsecured,Interest Only,Manufacturing,0.12620172947520752,13.75282286625324,Recovery,14.696612712241734,0,0.099
53,3602.8999586244327,1887.2345954802636,22948.806632961623,50,458.97613265923246,21.476037149149207,0.12739075131979713,0.24320035980605378,Secured,Equal Installment,SME,0.149553568239941,13.073915026447212,Recovery,12.312118022539005,0,0.121
32,4028.935118060887,2987.5286408357506,22525.802135483937,51,441.6823948134105,14.381543433812375,0.10962757698267198,0.14784206208977177,Secured,Equal Installment,SME,0.22582571868089082,14.381316814538586,Growth,9.30845500442042,0,0.133
42,4210.224989734298,3261.3916994615824,19221.30545069854,13,1478.5619577460416,18.164119439831612,0.3511835973970958,0.45335307561803595,Secured,Bullet,SME,0.7948839089703768,13.546470332923024,Growth,6.0,0,0.167
42,4838.026561489098,2640.5709743145485,15969.683327168506,49,325.91190463609195,16.645583508633443,0.06736463731521544,0.12342478494473857,Secured,Bullet,SME,0.31524460670736754,14.186366226567115,Recovery,10.288063297414345,1,0.131
50,2220.970410115585,1451.483125655679,29718.37645515508,27,1100.6806094501883,17.50059545404157,0.49558544518965747,0.7583144371402716,Unsecured,Bullet,Salaried,0.3685319696129212,13.536814671167605,Recovery,14.083877006773394,0,0.122
58,3576.674528892897,2441.0610647393696,15219.450913864272,26,585.3634966870874,16.51686262733388,0.16366138209066436,0.23979879288664424,Unsecured,Interest Only,Agriculture,0.14154232907559453,12.954520405337721,Growth,9.823856651998657,1,0.092
58,2555.6119576832443,1655.0685050141556,5503.688790963039,31,177.53834809558188,12.809480485940854,0.06946999428525405,0.1072694861618815,Unsecured,Interest Only,Trade,0.36187376810334265,13.0890227338266,Recession,11.084960791033293,0,0.063
28,1999.7292152648797,1096.6714993315147,25124.26873304827,45,558.3170829566282,13.208809794309321,0.27919634253214365,0.5091014796107631,Unsecured,Equal Installment,Salaried,0.23806837052604987,12.925311426011199,Recession,12.264080762920125,1,0.093
47,2172.5516147035605,1450.3500865710957,10389.573201857327,26,399.59896930220486,11.5816952785267,0.18393071381953296,0.2755189750406628,Secured,Interest Only,SME,0.20420580841266806,11.458857017884661,Recovery,7.954122877250552,0,0.061
47,3593.9466210738306,2876.850833235276,25535.0491588407,30,851.16830529469,8.441163524518844,0.23683387513428636,0.2958680705518107,Secured,Equal Installment,Salaried,0.5050040708327036,11.79901664681966,Recession,12.869707689916453,0,0.126
54,3501.9030657432004,1850.416316119709,30679.225982747554,46,666.9396952771207,19.978119642706574,0.1904506443371749,0.36042683447348844,Unsecured,Interest Only,Manufacturing,0.4198707864938515,13.888657042988418,Recovery,15.911365370005118,0,0.134
41,3480.494435086124,1851.8736546699388,25037.999027189395,6,4172.999837864899,15.04033186752484,1.1989675362781147,2.253393382071012,Unsecured,Equal Installment,SME,0.1848673399341691,11.488754470040844,Recovery,10.48155994431978,0,0.285
50,2729.1436229168003,1751.8605349416525,28571.29041509993,11,2597.3900377363575,19.77664073009783,0.9517234695623568,1.4826465839775689,Unsecured,Bullet,Trade,0.3446433197370657,12.514932051549776,Recovery,7.612806734503095,0,0.194
53,3004.0977014140926,2633.663268961832,36160.39285543718,28,1291.4426019798993,21.261490698338598,0.4298936753528322,0.49035980309243377,Unsecured,Interest Only,SME,0.5555536043507401,11.739875716639999,Growth,10.800196918934079,0,0.163
48,3981.30323505126,3055.3677940315183,27734.083700871575,56,495.251494658421,15.213669923638177,0.12439431648869231,0.16209226778715993,Secured,Equal Installment,Trade,0.6206594596247637,12.450737262353417,Recession,6.0,0,0.141
53,1212.7283284208327,935.5810770523998,22644.587141003485,28,808.7352550358388,9.746043473237501,0.6668725683096248,0.8644202783406054,Unsecured,Interest Only,Trade,0.3326109293853477,12.813676835075489,Growth,12.010709791929848,1,0.1
25,3029.570518114301,1953.3701127205882,33071.58546818918,48,688.9913639206079,14.215247416590136,0.22742212462163036,0.35271931286027713,Secured,Bullet,Agriculture,0.4655578011923071,12.512519489960228,Recession,12.356823132945737,0,0.105
39,3107.9473777521475,2292.000288600411,34038.20435877268,48,709.1292574744308,12.315425572947515,0.22816642989216737,0.3093931798357033,Secured,Equal Installment,Agriculture,0.38774042090762295,11.285962687299913,Growth,16.026908881536688,0,0.102
24,3903.965122893179,1967.8032770857587,34150.174266075366,28,1219.6490809312631,7.07939816378005,0.31241290394197907,0.6198023426089201,Secured,Interest Only,Salaried,0.2838027171456893,12.777363397184242,Growth,10.418015622300125,0,0.116
55,1379.70190566861,1040.9001238021106,16062.851878431979,37,434.13113184951294,12.993084380284486,0.3146557456113181,0.41707280258912455,Secured,Interest Only,Salaried,0.18027770961226802,11.849324606262524,Recovery,12.22545601443941,0,0.056
37,4794.160494620894,4148.457929039606,9167.853132012768,35,261.9386609146505,14.713851151741949,0.05463702377268113,0.06314121184188819,Unsecured,Bullet,Trade,0.3606903214452604,12.236131348328678,Recovery,8.416135692842296,0,0.115
64,3256.356509314212,2426.08129508824,15574.462532520905,18,865.2479184733836,12.426702416941382,0.2657104392588773,0.3566442395088468,Unsecured,Bullet,SME,0.26174892980378583,13.888624183959994,Growth,9.930718638424764,0,0.119
48,3319.8966560339236,2820.183943549146,25629.132926345403,48,533.9402692988625,11.913819652194052,0.16083038859912227,0.18932817149044157,Unsecured,Equal Installment,Manufacturing,0.3709464413376127,14.14647159574883,Recession,6.4244436900134065,0,0.139
50,2518.3442912013284,1988.4575100873124,21273.271562656846,23,924.9248505502976,9.88985671146818,0.36727498054250546,0.4651469019872014,Unsecured,Interest Only,Manufacturing,0.174630537726529,11.426834997132532,Recession,10.415631136150294,0,0.109
49,3645.6268257562124,1998.6178116428985,18348.152118585225,28,655.2911470923294,15.783688593417109,0.1797471815992583,0.3278721640900762,Secured,Interest Only,SME,0.3656360562780008,14.882399076493776,Recovery,10.084072539444305,0,0.12
26,3057.5448603397267,2632.4890187252286,24483.851190439484,20,1224.192559521974,22.477077132864963,0.4003841694692103,0.4650323518214652,Secured,Bullet,SME,0.15573460616986673,12.387896107937227,Recovery,11.897599298266687,0,0.126
55,4450.778332927759,2343.6798955899226,8233.559346613863,38,216.67261438457535,20.11449555220459,0.048681960362210695,0.09244974742168753,Secured,Bullet,Agriculture,0.12272776231574709,12.27878785524173,Recession,9.129209359002083,0,0.092
61,1270.2069023236618,906.403118860427,21129.35438953233,26,812.6674765204742,17.61450755194786,0.6397914190466257,0.896585039934768,Unsecured,Equal Installment,Manufacturing,0.5411885797368532,11.930014255191063,Recession,11.250036052925276,0,0.139
57,3210.6549958686096,1787.8688045766487,28947.661158783016,44,657.9013899723412,17.701636475724165,0.20491189206529892,0.36798079830478747,Secured,Interest Only,Trade,0.33350088411195233,13.067094489983845,Recession,9.999859833177004,0,0.116
44,3490.2148180529116,1761.4508435233274,24394.52515646583,28,871.233041302351,14.4694274229635,0.2496216097633745,0.4946110443591343,Secured,Interest Only,Salaried,0.11605761118979938,15.377860300058723,Recovery,10.005501835101457,0,0.107
49,2776.35312676429,1856.8630184649546,25534.47857466983,32,797.9524554584322,7.781947282851839,0.28741028933463103,0.4297314597379883,Secured,Equal Installment,Agriculture,0.28270255620596996,11.152408697256535,Recession,11.24108697788909,0,0.095
51,2514.4010120315447,1553.9407675822176,32778.98231962012,50,655.5796463924023,13.522273242157203,0.2607299485067888,0.4218820048156798,Secured,Equal Installment,Manufacturing,0.3202449016408759,10.531736483894111,Recovery,11.12156882695103,0,0.103
55,2564.451265237551,1780.7554651089108,19470.853721010666,49,397.3643616532789,11.122889250671399,0.15495102872094163,0.223143699086711,Unsecured,Bullet,SME,0.3727884423006114,13.322212630896507,Growth,13.283522117154916,0,0.1
53,3209.567123241394,2345.808273621445,14775.266709197309,23,642.402900399883,15.618786997381294,0.20015250522354242,0.2738514087547936,Secured,Bullet,Manufacturing,0.46293765041442997,13.683207007510358,Growth,10.638070897610495,1,0.101
41,828.0493188231526,428.51190302412846,29516.120341320337,29,1017.7972531489771,19.93285881575502,1.2291505228160802,2.37519015450002,Secured,Equal Installment,Trade,0.30685237668604837,13.063206651778263,Growth,9.950343952630991,0,0.215
52,4158.017953275876,2283.588940412588,29368.965048271417,56,524.4458044334182,22.89363836099384,0.12612879750079864,0.22965858484962878,Unsecured,Equal Installment,Agriculture,0.16341578506865345,13.714959370499598,Recession,10.457577664738322,0,0.138
43,2423.841758764979,1753.5451868757223,24466.333398046372,52,470.5064115008918,15.258484124722129,0.19411597716701978,0.2683172438454177,Unsecured,Interest Only,SME,0.11291657035485815,11.642486807931952,Recovery,8.856007649477021,0,0.097
53,3153.363236840139,2009.534144651428,18717.031995340414,45,415.9340443408981,8.331374651290577,0.13190172304973313,0.20698033195800494,Unsecured,Equal Installment,Trade,0.2919959339279233,11.866156273245094,Recession,9.920266719299985,0,0.092
23,3440.5227201456805,2723.7565404095362,20011.03720806388,56,357.3399501439979,15.250704200647913,0.10386211026935675,0.13119379241225035,Secured,Equal Installment,Salaried,0.3911316578997541,13.148749519007076,Recovery,17.093476139219693,0,0.104
38,2369.033535224452,1802.6370837166855,9785.816382951307,47,208.20885921172993,15.359424651653528,0.08788767913832143,0.11550237210389788,Secured,Interest Only,Agriculture,0.21201952769077337,15.10968323287459,Recession,8.261963717912398,0,0.069
45,2842.753911601205,2382.9150000232435,28903.572241657625,12,2408.631020138135,17.715375482104793,0.8472879099061563,1.0107918327404213,Secured,Equal Installment,Trade,0.17591720072213005,13.672816792108062,Growth,10.164030998362072,1,0.17
62,557.7117112493952,433.3403993805474,28621.21047623315,55,520.3856450224209,14.923217798396678,0.9330728305070808,1.2008703683439237,Secured,Bullet,Trade,0.17816691055291842,13.728644787693094,Recovery,9.837534010190929,0,0.132
51,3878.5483287996863,2606.2775490840863,9506.53799626573,53,179.36864143897603,15.266073095842719,0.04624633399746398,0.06882177283920157,Unsecured,Bullet,SME,0.18500932622098668,11.7115882053193,Recession,10.258485163266801,0,0.118
23,4296.082800386597,3304.489532874492,26941.056671249087,25,1077.6422668499636,12.471756968451764,0.25084299277308814,0.32611459534948195,Secured,Interest Only,Salaried,0.2872224558534371,13.506886099398306,Recovery,10.006282073364815,0,0.126
60,958.8077376734957,585.0189091110312,23232.813240072068,32,726.0254137522521,13.752392067564484,0.7572168905456692,1.2410289692268035,Secured,Equal Installment,Trade,0.244077624744839,11.581420901437843,Recovery,11.837720303663,1,0.118
44,2512.2085479644857,1563.9136299772567,11824.20711687363,11,1074.9279197157846,17.05292970726073,0.42788164246425475,0.6873320234004334,Unsecured,Bullet,Agriculture,0.10039067460857114,15.121308829552252,Recession,6.0,0,0.103
52,1524.1567461110226,1243.0931946854157,10351.998391420244,32,323.4999497318826,6.966065135425998,0.2122484780894827,0.2602378897374218,Unsecured,Bullet,Trade,0.5070846832395546,11.785687228763951,Recession,14.111514417596013,0,0.05
42,2786.711614215113,1890.9727875749898,22987.94615521378,14,1641.9961539438414,13.730845737344701,0.5892235657137831,0.8683341001694479,Unsecured,Bullet,Manufacturing,0.4574986724481241,12.044223257801965,Recovery,12.897748398926591,0,0.142
43,3778.3636016651535,3095.8102883924066,16818.367088744657,58,289.9718463576665,17.75159987198364,0.07674535246683874,0.09366589659737941,Secured,Bullet,Agriculture,0.20267801089675044,11.232309228322464,Recovery,7.271385241810596,0,0.095
